loopCnt,thighDeg_RH,incPosDeg_RH,MotorRefCurrent_RH,MotorActCurrent_RH,FvectorRefCurrent_RH,accX_Global_RH,accY_Global_RH,gyroZ_Global_RH,thighDeg_LH,incPosDeg_LH,MotorRefCurrent_LH,MotorActCurrent_LH,FvectorRefCurrent_LH,accX_Global_LH,accY_Global_LH,gyroZ_Global_LH,u_RH,u_LH,EMG_Raw,EMG_Processed,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode
13430,-12.821,-3.175,-0.049,-0.060,0.000,5.027,7.945,10.575,18.227,21.896,0.038,0.049,0.000,7.282,7.500,4.776,0.000,0.000,-0.087,0.000,0.000,0.000,0
13431,-12.821,-3.197,-0.049,-0.038,0.000,5.168,7.900,10.269,18.293,21.896,0.038,0.038,0.000,7.349,7.524,4.776,0.000,0.000,-0.084,0.000,0.000,0.000,0
13432,-12.821,-3.219,-0.049,-0.049,0.000,5.120,7.828,9.964,18.336,21.896,0.038,0.027,0.000,7.395,7.581,4.746,0.000,0.000,-0.079,0.000,0.000,0.000,0
13433,-12.821,-3.241,-0.049,-0.049,0.000,4.967,7.706,9.567,18.402,21.896,0.038,0.038,0.000,7.466,7.644,4.929,0.000,0.000,-0.070,0.000,0.000,0.000,0
13434,-12.821,-3.263,-0.049,-0.060,0.000,4.890,7.593,9.201,18.468,21.896,0.038,0.049,0.000,7.531,7.639,4.990,0.000,0.000,-0.061,0.000,0.000,0.000,0
13435,-12.843,-3.307,-0.049,-0.049,0.000,4.936,7.572,8.896,18.512,21.896,0.038,0.038,0.000,7.545,7.668,5.051,0.000,0.000,-0.051,0.000,0.000,0.000,0
13436,-12.843,-3.329,-0.049,-0.049,0.000,4.972,7.526,8.438,18.578,21.896,0.038,0.038,0.000,7.636,7.840,4.990,0.000,0.000,-0.046,0.000,0.000,0.000,0
13437,-12.843,-3.351,-0.049,-0.060,0.000,4.979,7.452,8.103,18.622,21.896,0.038,0.027,0.000,7.634,7.842,5.112,0.000,0.000,-0.052,0.000,0.000,0.000,0
13438,-12.843,-3.373,-0.049,-0.049,0.000,5.048,7.416,7.736,18.666,21.896,0.038,0.027,0.000,7.653,7.802,5.386,0.000,0.000,-0.057,0.000,0.000,0.000,0
13439,-12.843,-3.395,-0.049,-0.060,0.000,5.099,7.390,7.401,18.732,21.896,0.038,0.027,0.000,7.737,7.806,5.570,0.000,0.000,-0.057,0.000,0.000,0.000,0
13440,-12.865,-3.439,-0.049,-0.049,0.000,5.031,7.335,7.156,18.776,21.896,0.027,0.038,0.000,7.802,7.799,5.661,0.000,0.000,-0.056,0.000,0.000,0.000,0
13441,-12.865,-3.461,-0.049,-0.049,0.000,4.909,7.284,6.851,18.820,21.896,0.027,0.027,0.000,7.768,7.785,5.844,0.000,0.000,-0.055,0.000,0.000,0.000,0
13442,-12.865,-3.483,-0.049,-0.027,0.000,4.938,7.280,6.424,18.886,21.896,0.027,0.027,0.000,7.691,7.768,6.180,0.000,0.000,-0.055,0.000,0.000,0.000,0
13443,-12.865,-3.505,-0.049,-0.027,0.000,4.979,7.258,5.966,18.930,21.874,0.027,0.016,0.000,7.687,7.780,6.455,0.000,0.000,-0.055,0.000,0.000,0.000,0
13444,-12.865,-3.549,-0.049,-0.060,0.000,5.003,7.263,5.661,18.996,21.874,0.027,0.027,0.000,7.672,7.794,6.638,0.000,0.000,-0.052,0.000,0.000,0.000,0
13445,-12.865,-3.571,-0.049,-0.071,0.000,5.142,7.296,5.539,19.040,21.874,0.027,0.038,0.000,7.646,7.821,7.004,0.000,0.000,-0.049,0.000,0.000,0.000,0
13446,-12.865,-3.593,-0.049,-0.038,0.000,5.292,7.347,5.356,19.084,21.874,0.027,0.027,0.000,7.632,7.847,7.340,0.000,0.000,-0.046,0.000,0.000,0.000,0
13447,-12.865,-3.615,-0.049,-0.071,0.000,5.278,7.373,5.081,19.127,21.874,0.027,0.027,0.000,7.531,7.869,7.523,0.000,0.000,-0.046,0.000,0.000,0.000,0
13448,-12.843,-3.659,-0.049,-0.049,0.000,5.271,7.368,4.898,19.171,21.874,0.027,0.027,0.000,7.471,7.919,7.614,0.000,0.000,-0.049,0.000,0.000,0.000,0
13449,-12.843,-3.680,-0.049,-0.049,0.000,5.295,7.375,4.746,19.215,21.874,0.027,0.027,0.000,7.440,7.938,7.828,0.000,0.000,-0.047,0.000,0.000,0.000,0
13450,-12.843,-3.702,-0.049,-0.016,0.000,5.371,7.442,4.746,19.259,21.874,0.027,0.027,0.000,7.361,7.972,8.103,0.000,0.000,-0.040,0.000,0.000,0.000,0
13451,-12.843,-3.724,-0.049,-0.027,0.000,5.455,7.541,4.623,19.303,21.874,0.027,0.027,0.000,7.311,8.041,8.194,0.000,0.000,-0.037,0.000,0.000,0.000,0
13452,-12.821,-3.746,-0.049,-0.071,0.000,5.448,7.584,4.562,19.347,21.874,0.027,0.027,0.000,7.172,8.108,8.133,0.000,0.000,-0.035,0.000,0.000,0.000,0
13453,-12.821,-3.768,-0.049,-0.038,0.000,5.510,7.610,4.532,19.391,21.874,0.027,0.016,0.000,7.069,8.173,8.255,0.000,0.000,-0.034,0.000,0.000,0.000,0
13454,-12.821,-3.790,-0.049,-0.071,0.000,5.582,7.617,4.562,19.413,21.874,0.027,0.027,0.000,7.004,8.233,8.225,0.000,0.000,-0.033,0.000,0.000,0.000,0
13455,-12.799,-3.812,-0.049,-0.049,0.000,5.642,7.632,4.440,19.457,21.874,0.027,0.038,0.000,6.892,8.283,7.858,0.000,0.000,-0.031,0.000,0.000,0.000,0
13456,-12.799,-3.834,-0.049,-0.060,0.000,5.690,7.624,4.196,19.479,21.852,0.027,0.049,0.000,6.892,8.362,7.767,0.000,0.000,-0.031,0.000,0.000,0.000,0
13457,-12.799,-3.856,-0.049,-0.027,0.000,5.680,7.615,3.952,19.523,21.852,0.027,0.027,0.000,6.968,8.431,7.767,0.000,0.000,-0.031,0.000,0.000,0.000,0
13458,-12.777,-3.878,-0.049,-0.071,0.000,5.688,7.569,3.922,19.545,21.852,0.027,0.027,0.000,7.021,8.434,7.950,0.000,0.000,-0.033,0.000,0.000,0.000,0
13459,-12.777,-3.900,-0.049,-0.082,0.000,5.778,7.507,3.647,19.567,21.852,0.027,0.016,0.000,7.059,8.424,8.072,0.000,0.000,-0.034,0.000,0.000,0.000,0
13460,-12.755,-3.922,-0.049,-0.082,0.000,5.843,7.474,3.281,19.589,21.852,0.027,0.038,0.000,6.791,8.522,7.950,0.000,0.000,-0.032,0.000,0.000,0.000,0
13461,-12.755,-3.966,-0.049,-0.038,0.000,5.925,7.469,3.342,19.633,21.830,0.027,0.049,0.000,6.430,8.707,7.553,0.000,0.000,-0.034,0.000,0.000,0.000,0
13462,-12.733,-3.988,-0.049,-0.104,0.000,6.061,7.459,3.342,19.633,21.830,0.027,0.038,0.000,6.312,8.862,7.187,0.000,0.000,-0.039,0.000,0.000,0.000,0
13463,-12.711,-4.010,-0.038,-0.049,0.000,6.221,7.414,3.250,19.655,21.830,0.027,0.038,0.000,6.327,8.975,7.065,0.000,0.000,-0.046,0.000,0.000,0.000,0
13464,-12.689,-4.032,-0.038,-0.049,0.000,6.367,7.404,3.281,19.655,21.808,0.027,0.016,0.000,6.348,9.126,6.943,0.000,0.000,-0.053,0.000,0.000,0.000,0
13465,-12.667,-4.054,-0.038,-0.027,0.000,6.284,7.347,3.220,19.677,21.808,0.027,0.027,0.000,6.226,9.284,6.668,0.000,0.000,-0.057,0.000,0.000,0.000,0
13466,-12.645,-4.076,-0.038,-0.060,0.000,6.200,7.217,3.098,19.677,21.786,0.027,0.027,0.000,6.109,9.389,6.210,0.000,0.000,-0.063,0.000,0.000,0.000,0
13467,-12.623,-4.098,-0.038,-0.071,0.000,6.300,7.114,3.159,19.677,21.786,0.027,0.049,0.000,6.054,9.473,5.936,0.000,0.000,-0.070,0.000,0.000,0.000,0
13468,-12.602,-4.120,-0.038,-0.038,0.000,6.324,7.062,3.037,19.677,21.764,0.016,0.038,0.000,6.056,9.595,5.570,0.000,0.000,-0.076,0.000,0.000,0.000,0
13469,-12.580,-4.142,-0.038,-0.049,0.000,6.332,7.009,2.731,19.677,21.764,0.016,0.027,0.000,6.035,9.753,5.356,0.000,0.000,-0.076,0.000,0.000,0.000,0
13470,-12.558,-4.164,-0.038,-0.049,0.000,6.475,7.007,2.701,19.677,21.742,0.016,0.027,0.000,5.960,9.916,5.051,0.000,0.000,-0.071,0.000,0.000,0.000,0
13471,-12.514,-4.186,-0.038,-0.038,0.000,6.588,6.978,2.579,19.677,21.742,0.016,0.016,0.000,5.891,10.086,4.837,0.000,0.000,-0.069,0.000,0.000,0.000,0
13472,-12.492,-4.208,-0.038,-0.071,0.000,6.609,6.937,2.396,19.677,21.720,0.016,0.038,0.000,5.800,10.186,4.685,0.000,0.000,-0.073,0.000,0.000,0.000,0
13473,-12.448,-4.230,-0.038,-0.049,0.000,6.612,6.921,2.457,19.655,21.698,0.016,0.016,0.000,5.834,10.296,4.410,0.000,0.000,-0.082,0.000,0.000,0.000,0
13474,-12.426,-4.252,-0.038,-0.038,0.000,6.612,6.985,2.548,19.655,21.698,0.016,0.027,0.000,5.884,10.203,4.288,0.000,0.000,-0.094,0.000,0.000,0.000,0
13475,-12.382,-4.274,-0.038,-0.060,0.000,6.535,7.045,2.518,19.633,21.676,0.016,0.005,0.000,5.759,10.318,4.227,0.000,0.000,-0.102,0.000,0.000,0.000,0
13476,-12.360,-4.296,-0.038,-0.049,0.000,6.561,7.141,2.274,19.611,21.654,0.016,0.038,0.000,5.601,10.660,4.166,0.000,0.000,-0.102,0.000,0.000,0.000,0
13477,-12.338,-4.296,-0.038,-0.049,0.000,6.748,7.215,2.335,19.589,21.632,0.016,0.027,0.000,5.558,10.933,4.044,0.000,0.000,-0.099,0.000,0.000,0.000,0
13478,-12.294,-4.318,-0.038,-0.060,0.000,6.887,7.282,2.426,19.567,21.610,0.016,0.027,0.000,5.597,11.115,3.922,0.000,0.000,-0.094,0.000,0.000,0.000,0
13479,-12.250,-4.340,-0.038,-0.060,0.000,6.973,7.366,2.670,19.545,21.588,0.016,0.027,0.000,5.609,11.273,3.922,0.000,0.000,-0.091,0.000,0.000,0.000,0
13480,-12.206,-4.340,-0.038,-0.049,0.000,6.988,7.392,2.792,19.523,21.566,0.016,0.005,0.000,5.553,11.443,4.013,0.000,0.000,-0.093,0.000,0.000,0.000,0
13481,-12.184,-4.362,-0.038,-0.016,0.000,7.083,7.481,2.762,19.501,21.545,0.016,0.016,0.000,5.470,11.604,4.013,0.000,0.000,-0.097,0.000,0.000,0.000,0
13482,-12.140,-4.384,-0.038,-0.049,0.000,7.105,7.545,2.884,19.457,21.523,0.016,0.005,0.000,5.331,11.766,3.952,0.000,0.000,-0.101,0.000,0.000,0.000,0
13483,-12.096,-4.384,-0.038,-0.038,0.000,6.990,7.557,3.098,19.435,21.501,0.016,0.005,0.000,5.276,11.889,3.861,0.000,0.000,-0.103,0.000,0.000,0.000,0
13484,-12.074,-4.406,-0.038,-0.060,0.000,7.079,7.651,3.220,19.391,21.479,0.005,0.016,0.000,5.194,11.977,3.861,0.000,0.000,-0.101,0.000,0.000,0.000,0
13485,-12.030,-4.406,-0.038,-0.060,0.000,7.251,7.768,3.311,19.347,21.457,0.005,0.016,0.000,5.101,12.099,3.952,0.000,0.000,-0.095,0.000,0.000,0.000,0
13486,-11.986,-4.406,-0.038,-0.038,0.000,7.380,7.914,3.433,19.303,21.435,0.005,0.005,0.000,5.008,12.241,3.922,0.000,0.000,-0.087,0.000,0.000,0.000,0
13487,-11.964,-4.428,-0.038,-0.049,0.000,7.471,8.034,3.708,19.259,21.413,0.005,0.000,0.000,4.988,12.377,3.861,0.000,0.000,-0.081,0.000,0.000,0.000,0
13488,-11.920,-4.428,-0.038,-0.016,0.000,7.514,8.106,4.013,19.215,21.369,0.005,0.016,0.000,4.943,12.528,3.983,0.000,0.000,-0.076,0.000,0.000,0.000,0
13489,-11.876,-4.428,-0.027,-0.049,0.000,7.548,8.180,4.288,19.171,21.347,0.005,0.038,0.000,4.787,12.719,3.891,0.000,0.000,-0.075,0.000,0.000,0.000,0
13490,-11.832,-4.450,-0.027,-0.038,0.000,7.656,8.264,4.410,19.127,21.325,0.005,0.005,0.000,4.627,12.949,3.555,0.000,0.000,-0.075,0.000,0.000,0.000,0
13491,-11.789,-4.450,-0.027,-0.027,0.000,7.672,8.362,4.715,19.062,21.303,0.005,-0.005,0.000,4.555,13.124,3.433,0.000,0.000,-0.068,0.000,0.000,0.000,0
13492,-11.767,-4.450,-0.027,-0.038,0.000,7.701,8.484,5.112,18.996,21.259,0.000,0.016,0.000,4.557,13.282,3.342,0.000,0.000,-0.060,0.000,0.000,0.000,0
13493,-11.723,-4.450,-0.027,-0.049,0.000,7.818,8.568,5.325,18.952,21.237,0.000,0.000,0.000,4.627,13.428,3.189,0.000,0.000,-0.052,0.000,0.000,0.000,0
13494,-11.679,-4.450,-0.027,-0.049,0.000,7.854,8.640,5.417,18.886,21.193,0.000,0.005,0.000,4.589,13.593,3.067,0.000,0.000,-0.046,0.000,0.000,0.000,0
13495,-11.657,-4.472,-0.027,-0.016,0.000,7.873,8.699,5.722,18.820,21.171,0.000,0.000,0.000,4.514,13.814,2.945,0.000,0.000,-0.044,0.000,0.000,0.000,0
13496,-11.613,-4.472,-0.027,-0.016,0.000,7.893,8.704,6.088,18.754,21.127,0.000,0.005,0.000,4.431,14.010,2.823,0.000,0.000,-0.043,0.000,0.000,0.000,0
13497,-11.569,-4.472,-0.027,-0.038,0.000,7.883,8.745,6.332,18.688,21.105,0.000,0.000,0.000,4.275,14.209,2.670,0.000,0.000,-0.037,0.000,0.000,0.000,0
13498,-11.547,-4.472,-0.027,-0.027,0.000,7.931,8.822,6.607,18.622,21.061,0.000,0.016,0.000,4.246,14.369,2.640,0.000,0.000,-0.019,0.000,0.000,0.000,0
13499,-11.503,-4.472,-0.027,-0.016,0.000,7.909,8.826,6.546,18.556,21.039,0.000,0.000,0.000,4.390,14.484,2.701,0.000,0.000,0.015,0.000,0.000,0.000,0
13500,-11.459,-4.472,-0.027,-0.005,0.000,7.818,8.867,6.638,18.490,21.017,0.000,0.016,0.000,4.486,14.585,2.914,0.000,0.000,0.054,0.000,0.000,0.000,0
13501,-11.437,-4.472,-0.027,-0.038,0.000,7.792,8.915,6.912,18.446,20.973,0.000,-0.016,0.000,4.493,14.687,3.159,0.000,0.000,0.071,0.000,0.000,0.000,0
13502,-11.393,-4.472,-0.027,-0.038,0.000,7.737,8.927,7.034,18.380,20.951,0.000,-0.005,0.000,4.359,14.877,3.159,0.000,0.000,0.058,0.000,0.000,0.000,0
13503,-11.371,-4.472,-0.027,-0.027,0.000,7.763,9.044,7.248,18.314,20.907,0.000,-0.005,0.000,4.282,15.059,3.403,0.000,0.000,0.035,0.000,0.000,0.000,0
13504,-11.327,-4.472,-0.027,-0.027,0.000,7.775,9.104,7.340,18.249,20.885,0.000,-0.005,0.000,4.282,15.169,3.738,0.000,0.000,0.023,0.000,0.000,0.000,0
13505,-11.305,-4.472,-0.027,-0.027,0.000,7.636,9.109,7.523,18.161,20.863,0.000,-0.016,0.000,4.189,15.276,3.891,0.000,0.000,0.029,0.000,0.000,0.000,0
13506,-11.261,-4.472,-0.027,-0.049,0.000,7.565,9.178,7.431,18.095,20.841,0.000,-0.005,0.000,4.153,15.422,4.166,0.000,0.000,0.045,0.000,0.000,0.000,0
13507,-11.239,-4.472,-0.027,-0.038,0.000,7.586,9.229,7.309,18.029,20.797,0.000,0.000,0.000,4.182,15.540,4.379,0.000,0.000,0.060,0.000,0.000,0.000,0
13508,-11.217,-4.472,-0.027,-0.027,0.000,7.493,9.286,7.370,17.963,20.775,0.000,0.000,0.000,4.277,15.561,4.623,0.000,0.000,0.069,0.000,0.000,0.000,0
13509,-11.195,-4.472,-0.027,-0.016,0.000,7.438,9.372,7.462,17.919,20.753,0.000,-0.005,0.000,4.225,15.681,5.081,0.000,0.000,0.073,0.000,0.000,0.000,0
13510,-11.151,-4.472,-0.016,-0.027,0.000,7.426,9.492,7.584,17.853,20.732,-0.005,0.000,0.000,4.177,15.691,5.722,0.000,0.000,0.074,0.000,0.000,0.000,0
13511,-11.129,-4.472,-0.016,-0.016,0.000,7.426,9.545,7.675,17.787,20.710,-0.005,-0.005,0.000,4.071,15.746,6.149,0.000,0.000,0.073,0.000,0.000,0.000,0
13512,-11.107,-4.450,-0.016,-0.016,0.000,7.478,9.655,7.828,17.721,20.688,-0.005,-0.027,0.000,3.906,15.796,6.516,0.000,0.000,0.069,0.000,0.000,0.000,0
13513,-11.085,-4.450,-0.016,-0.016,0.000,7.639,9.842,8.286,17.655,20.666,-0.005,0.000,0.000,3.775,15.868,6.638,0.000,0.000,0.065,0.000,0.000,0.000,0
13514,-11.063,-4.450,-0.016,-0.005,0.000,7.605,9.930,8.713,17.589,20.666,-0.005,-0.005,0.000,3.743,15.856,6.729,0.000,0.000,0.057,0.000,0.000,0.000,0
13515,-11.041,-4.450,-0.016,-0.027,0.000,7.409,10.007,9.018,17.523,20.644,-0.005,-0.005,0.000,3.712,15.803,6.851,0.000,0.000,0.047,0.000,0.000,0.000,0
13516,-11.019,-4.450,-0.016,-0.027,0.000,7.308,10.105,9.262,17.458,20.622,-0.005,0.000,0.000,3.698,15.782,7.156,0.000,0.000,0.041,0.000,0.000,0.000,0
13517,-10.997,-4.450,-0.016,-0.027,0.000,7.229,10.167,9.567,17.392,20.622,-0.005,-0.005,0.000,3.542,15.786,7.401,0.000,0.000,0.037,0.000,0.000,0.000,0
13518,-10.997,-4.450,-0.016,-0.016,0.000,7.088,10.153,9.995,17.326,20.600,-0.005,-0.016,0.000,3.463,15.818,7.706,0.000,0.000,0.032,0.000,0.000,0.000,0
13519,-10.976,-4.450,-0.016,-0.038,0.000,6.961,10.095,10.086,17.260,20.578,-0.005,-0.016,0.000,3.540,15.825,7.950,0.000,0.000,0.028,0.000,0.000,0.000,0
13520,-10.976,-4.450,-0.016,-0.027,0.000,6.949,10.110,9.995,17.216,20.578,-0.005,-0.005,0.000,3.552,15.777,8.133,0.000,0.000,0.024,0.000,0.000,0.000,0
13521,-10.954,-4.450,-0.016,-0.038,0.000,7.112,10.225,10.056,17.150,20.556,-0.005,-0.005,0.000,3.530,15.719,8.347,0.000,0.000,0.019,0.000,0.000,0.000,0
13522,-10.954,-4.450,-0.016,0.000,0.000,7.196,10.311,10.269,17.084,20.556,-0.005,-0.016,0.000,3.473,15.710,8.591,0.000,0.000,0.016,0.000,0.000,0.000,0
13523,-10.954,-4.450,-0.016,-0.027,0.000,5.889,9.717,9.628,17.040,20.556,-0.005,-0.005,0.000,3.377,15.743,8.591,0.000,0.000,0.015,0.000,0.000,0.000,0
13524,-10.932,-4.450,-0.016,-0.005,0.000,5.613,9.468,8.408,16.974,20.556,-0.005,-0.016,0.000,3.269,15.791,8.774,0.000,0.000,0.013,0.000,0.000,0.000,0
13525,-10.932,-4.450,-0.016,-0.005,0.000,6.528,9.892,7.492,16.908,20.534,-0.005,0.000,0.000,3.401,15.729,8.865,0.000,0.000,0.004,0.000,0.000,0.000,0
13526,-10.910,-4.428,-0.016,-0.027,0.000,7.040,9.674,7.065,16.864,20.534,-0.005,0.000,0.000,3.286,15.791,8.438,0.000,0.000,-0.004,0.000,0.000,0.000,0
13527,-10.910,-4.428,-0.016,-0.027,0.000,6.332,9.660,6.455,16.798,20.534,-0.005,-0.005,0.000,2.949,16.055,7.431,0.000,0.000,-0.008,0.000,0.000,0.000,0
13528,-10.888,-4.428,-0.016,-0.038,0.000,5.671,9.559,5.936,16.754,20.534,-0.005,0.000,0.000,2.802,16.158,6.699,0.000,0.000,-0.009,0.000,0.000,0.000,0
13529,-10.866,-4.406,-0.016,-0.016,0.000,6.356,9.341,5.692,16.688,20.534,-0.005,-0.005,0.000,2.795,15.961,6.027,0.000,0.000,-0.012,0.000,0.000,0.000,0
13530,-10.844,-4.406,-0.016,-0.016,0.000,6.241,9.444,5.600,16.645,20.534,-0.005,-0.016,0.000,2.798,15.794,5.142,0.000,0.000,-0.021,0.000,0.000,0.000,0
13531,-10.822,-4.384,-0.016,-0.027,0.000,5.858,9.293,5.295,16.579,20.534,-0.005,0.000,0.000,2.702,15.765,4.440,0.000,0.000,-0.037,0.000,0.000,0.000,0
13532,-10.800,-4.362,-0.016,-0.038,0.000,5.752,9.126,5.020,16.535,20.534,-0.005,-0.016,0.000,2.697,15.588,3.769,0.000,0.000,-0.048,0.000,0.000,0.000,0
13533,-10.778,-4.362,-0.016,-0.027,0.000,5.901,9.044,4.990,16.491,20.534,-0.005,-0.005,0.000,2.664,15.473,2.976,0.000,0.000,-0.053,0.000,0.000,0.000,0
13534,-10.756,-4.340,-0.016,-0.049,0.000,5.867,9.008,4.807,16.425,20.534,-0.005,0.000,0.000,2.549,15.430,2.121,0.000,0.000,-0.056,0.000,0.000,0.000,0
13535,-10.712,-4.318,-0.016,-0.027,0.000,5.604,8.814,4.532,16.381,20.534,-0.005,-0.016,0.000,2.520,15.310,1.419,0.000,0.000,-0.055,0.000,0.000,0.000,0
13536,-10.690,-4.296,-0.005,-0.027,0.000,5.156,8.587,4.044,16.337,20.534,-0.005,-0.016,0.000,2.609,15.159,0.748,0.000,0.000,-0.055,0.000,0.000,0.000,0
13537,-10.668,-4.274,-0.005,-0.016,0.000,4.883,8.563,3.433,16.271,20.534,-0.005,-0.027,0.000,2.680,15.020,0.290,0.000,0.000,-0.057,0.000,0.000,0.000,0
13538,-10.624,-4.230,-0.005,-0.016,0.000,4.840,8.589,2.762,16.227,20.534,-0.005,-0.005,0.000,2.719,14.953,-0.168,0.000,0.000,-0.060,0.000,0.000,0.000,0
13539,-10.602,-4.208,-0.005,-0.016,0.000,4.696,8.534,1.999,16.183,20.534,-0.005,0.000,0.000,2.728,14.898,-0.809,0.000,0.000,-0.063,0.000,0.000,0.000,0
13540,-10.580,-4.164,-0.005,-0.027,0.000,4.431,8.489,1.358,16.139,20.534,-0.005,-0.005,0.000,2.688,14.829,-1.480,0.000,0.000,-0.067,0.000,0.000,0.000,0
13541,-10.558,-4.142,-0.005,-0.005,0.000,4.323,8.494,0.839,16.095,20.534,0.000,0.000,0.000,2.630,14.702,-2.152,0.000,0.000,-0.070,0.000,0.000,0.000,0
13542,-10.514,-4.098,-0.005,-0.016,0.000,4.282,8.515,0.473,16.051,20.534,0.000,-0.016,0.000,2.620,14.529,-2.457,0.000,0.000,-0.072,0.000,0.000,0.000,0
13543,-10.492,-4.076,-0.005,-0.027,0.000,4.189,8.601,0.107,16.007,20.534,0.000,-0.005,0.000,2.661,14.350,-2.853,0.000,0.000,-0.073,0.000,0.000,0.000,0
13544,-10.470,-4.032,-0.005,-0.038,0.000,4.007,8.613,-0.534,15.963,20.534,0.000,-0.005,0.000,2.654,14.161,-3.525,0.000,0.000,-0.077,0.000,0.000,0.000,0
13545,-10.448,-3.988,-0.005,-0.005,0.000,3.794,8.561,-1.053,15.919,20.534,0.000,-0.016,0.000,2.697,13.804,-4.227,0.000,0.000,-0.078,0.000,0.000,0.000,0
13546,-10.426,-3.966,-0.005,-0.038,0.000,3.743,8.620,-1.602,15.897,20.534,0.000,-0.005,0.000,2.714,13.574,-4.532,0.000,0.000,-0.079,0.000,0.000,0.000,0
13547,-10.404,-3.922,0.000,-0.038,0.000,3.722,8.656,-2.090,15.854,20.534,0.000,0.000,0.000,2.709,13.301,-4.868,0.000,0.000,-0.079,0.000,0.000,0.000,0
13548,-10.382,-3.878,0.000,-0.038,0.000,3.631,8.673,-2.213,15.810,20.534,0.000,-0.005,0.000,2.711,13.071,-5.203,0.000,0.000,-0.078,0.000,0.000,0.000,0
13549,-10.360,-3.834,0.000,-0.038,0.000,3.458,8.750,-2.548,15.766,20.534,0.000,0.000,0.000,2.704,12.832,-5.539,0.000,0.000,-0.077,0.000,0.000,0.000,0
13550,-10.338,-3.790,0.000,-0.016,0.000,3.296,8.721,-2.945,15.744,20.534,0.000,-0.005,0.000,2.642,12.578,-5.936,0.000,0.000,-0.075,0.000,0.000,0.000,0
13551,-10.316,-3.746,0.000,-0.016,0.000,3.260,8.838,-3.250,15.700,20.534,0.000,0.005,0.000,2.613,12.320,-6.241,0.000,0.000,-0.072,0.000,0.000,0.000,0
13552,-10.272,-3.702,0.000,-0.005,0.000,3.269,8.934,-3.403,15.656,20.534,0.000,-0.005,0.000,2.635,12.061,-6.546,0.000,0.000,-0.069,0.000,0.000,0.000,0
13553,-10.250,-3.637,0.000,0.038,0.000,3.209,9.016,-3.555,15.634,20.534,0.000,0.016,0.000,2.625,11.829,-6.760,0.000,0.000,-0.067,0.000,0.000,0.000,0
13554,-10.228,-3.593,0.000,-0.005,0.000,3.308,9.214,-3.372,15.590,20.534,0.000,0.000,0.000,2.587,11.596,-6.912,0.000,0.000,-0.068,0.000,0.000,0.000,0
13555,-10.206,-3.527,0.000,0.038,0.000,3.241,9.291,-2.976,15.568,20.534,0.000,-0.005,0.000,2.472,11.347,-7.065,0.000,0.000,-0.067,0.000,0.000,0.000,0
13556,-10.184,-3.483,0.000,-0.038,0.000,2.668,9.066,-3.098,15.524,20.534,0.000,-0.016,0.000,2.367,11.043,-7.218,0.000,0.000,-0.061,0.000,0.000,0.000,0
13557,-10.163,-3.439,0.000,-0.005,0.000,2.458,9.032,-3.616,15.502,20.534,0.000,-0.016,0.000,2.388,10.759,-7.218,0.000,0.000,-0.056,0.000,0.000,0.000,0
13558,-10.163,-3.373,0.000,-0.027,0.000,2.786,9.181,-3.891,15.458,20.534,0.000,-0.016,0.000,2.534,10.536,-6.912,0.000,0.000,-0.053,0.000,0.000,0.000,0
13559,-10.141,-3.307,0.000,-0.027,0.000,2.692,9.200,-4.257,15.436,20.534,0.000,-0.005,0.000,2.628,10.318,-6.790,0.000,0.000,-0.051,0.000,0.000,0.000,0
13560,-10.119,-3.263,0.005,0.005,0.000,2.525,9.389,-4.593,15.414,20.534,0.000,0.000,0.000,2.453,10.191,-7.126,0.000,0.000,-0.047,0.000,0.000,0.000,0
13561,-10.097,-3.197,0.005,0.016,0.000,2.671,9.540,-4.440,15.370,20.534,0.000,-0.016,0.000,1.390,10.232,-8.408,0.000,0.000,-0.040,0.000,0.000,0.000,0
13562,-10.075,-3.131,0.005,0.005,0.000,2.800,9.537,-4.227,15.326,20.534,0.000,-0.005,0.000,1.129,10.079,-9.659,0.000,0.000,-0.035,0.000,0.000,0.000,0
13563,-10.053,-3.065,0.016,0.016,0.000,2.620,9.530,-4.349,15.282,20.534,0.000,0.000,0.000,2.331,9.652,-9.934,0.000,0.000,-0.029,0.000,0.000,0.000,0
13564,-10.031,-3.021,0.016,0.005,0.000,2.319,9.499,-4.898,15.260,20.534,0.000,-0.005,0.000,3.018,9.423,-9.323,0.000,0.000,-0.027,0.000,0.000,0.000,0
13565,-10.009,-2.955,0.016,0.060,0.000,2.151,9.473,-5.173,15.238,20.534,0.000,-0.005,0.000,3.176,9.035,-8.774,0.000,0.000,-0.031,0.000,0.000,0.000,0
13566,-9.987,-2.889,0.027,0.016,0.000,2.120,9.478,-5.173,15.238,20.534,0.000,0.005,0.000,3.032,8.565,-8.164,0.000,0.000,-0.033,0.000,0.000,0.000,0
13567,-9.965,-2.824,0.027,0.060,0.000,2.070,9.511,-4.990,15.216,20.534,0.000,0.005,0.000,3.178,8.285,-6.973,0.000,0.000,-0.030,0.000,0.000,0.000,0
13568,-9.943,-2.736,0.027,0.027,0.000,1.996,9.487,-4.868,15.216,20.534,0.000,-0.027,0.000,3.063,8.132,-6.088,0.000,0.000,-0.029,0.000,0.000,0.000,0
